Hora,Vía,Cantidad de Vehículos
17:56,Entrada_Este_B,2
17:56,Salida_Este_B,2
17:56,Entrada_Oeste_C,3
17:56,Salida_Oeste_C,12
17:56,Entrada_Sur_C,3
17:56,Salida_Sur_C,16
17:56,Entrada_Sur_D,5
17:56,Salida_Sur_D,4
17:56,Entrada_Este_D,16
17:56,Salida_Este_D,7
17:56,Via_AE_BO,16
17:56,Via_BO_AE,11
17:56,Via_AS_CN,3
17:56,Via_CN_AS,15
17:56,Via_BS_DN,1
17:56,Via_DN_BS,8
17:56,Via_DO_CE,10
17:56,Via_CE_DO,0
17:57,Entrada_Norte_A,3
17:57,Salida_Norte_A,13
17:57,Entrada_Oeste_A,18
17:57,Salida_Oeste_A,5
17:57,Entrada_Norte_B,0
17:57,Salida_Norte_B,3
17:57,Entrada_Este_B,0
17:57,Salida_Este_B,16
17:57,Entrada_Oeste_C,15
17:57,Salida_Oeste_C,2
17:57,Entrada_Sur_C,15
17:57,Salida_Sur_C,18
17:57,Entrada_Sur_D,7
17:57,Salida_Sur_D,13
17:57,Entrada_Este_D,10
17:57,Salida_Este_D,11
17:57,Via_AE_BO,2
17:57,Via_BO_AE,7
17:57,Via_AS_CN,4
17:57,Via_CN_AS,3
17:57,Via_BS_DN,5
17:57,Via_DN_BS,1
17:57,Via_DO_CE,18
17:57,Via_CE_DO,18
17:58,Entrada_Norte_A,17
17:58,Salida_Norte_A,17
17:58,Entrada_Oeste_A,13
17:58,Salida_Oeste_A,15
17:58,Entrada_Norte_B,3
17:58,Salida_Norte_B,10
17:58,Entrada_Este_B,5
17:58,Salida_Este_B,1
17:58,Entrada_Oeste_C,16
17:58,Salida_Oeste_C,11
17:58,Entrada_Sur_C,2
17:58,Salida_Sur_C,0
17:58,Entrada_Sur_D,1
17:58,Salida_Sur_D,2
17:58,Entrada_Este_D,11
17:58,Salida_Este_D,2
17:58,Via_AE_BO,15
17:58,Via_BO_AE,14
17:58,Via_AS_CN,16
17:58,Via_CN_AS,10
17:58,Via_BS_DN,0
17:58,Via_DN_BS,9
17:58,Via_DO_CE,13
17:58,Via_CE_DO,5
17:59,Entrada_Norte_A,12
17:59,Salida_Norte_A,8
17:59,Entrada_Oeste_A,7
17:59,Salida_Oeste_A,6
17:59,Entrada_Norte_B,16
17:59,Salida_Norte_B,9
17:59,Entrada_Este_B,3
17:59,Salida_Este_B,3
17:59,Entrada_Oeste_C,10
17:59,Salida_Oeste_C,11
17:59,Entrada_Sur_C,13
17:59,Salida_Sur_C,12
17:59,Entrada_Sur_D,7
17:59,Salida_Sur_D,8
17:59,Entrada_Este_D,18
17:59,Salida_Este_D,0
17:59,Via_AE_BO,0
17:59,Via_BO_AE,0
17:59,Via_AS_CN,8
17:59,Via_CN_AS,10
17:59,Via_BS_DN,16
17:59,Via_DN_BS,6
17:59,Via_DO_CE,7
17:59,Via_CE_DO,6
18:00,Entrada_Norte_A,1
18:00,Salida_Norte_A,9
18:00,Entrada_Oeste_A,5
18:00,Salida_Oeste_A,9
18:00,Entrada_Norte_B,14
18:00,Salida_Norte_B,0
18:00,Entrada_Este_B,17
18:00,Salida_Este_B,1
18:00,Entrada_Oeste_C,17
18:00,Salida_Oeste_C,14
18:00,Entrada_Sur_C,17
18:00,Salida_Sur_C,6
18:00,Entrada_Sur_D,12
18:00,Salida_Sur_D,14
18:00,Entrada_Este_D,14
18:00,Salida_Este_D,5
18:00,Via_AE_BO,11
18:00,Via_BO_AE,13
18:00,Via_AS_CN,12
18:00,Via_CN_AS,10
18:00,Via_BS_DN,13
18:00,Via_DN_BS,15
18:00,Via_DO_CE,3
18:00,Via_CE_DO,15
18:01,Entrada_Norte_A,11
18:01,Salida_Norte_A,11
18:01,Entrada_Oeste_A,8
18:01,Salida_Oeste_A,13
18:01,Entrada_Norte_B,9
18:01,Salida_Norte_B,2
18:01,Entrada_Este_B,14
18:01,Salida_Este_B,16
18:01,Entrada_Oeste_C,0
18:01,Salida_Oeste_C,4
18:01,Entrada_Sur_C,2
18:01,Salida_Sur_C,7
18:01,Entrada_Sur_D,12
18:01,Salida_Sur_D,4
18:01,Entrada_Este_D,13
18:01,Salida_Este_D,18
18:01,Via_AE_BO,13
18:01,Via_BO_AE,3
18:01,Via_AS_CN,9
18:01,Via_CN_AS,5
18:01,Via_BS_DN,9
18:01,Via_DN_BS,3
18:01,Via_DO_CE,16
18:01,Via_CE_DO,9
18:02,Entrada_Norte_A,17
18:02,Salida_Norte_A,5
18:02,Entrada_Oeste_A,11
18:02,Salida_Oeste_A,9
18:02,Entrada_Norte_B,9
18:02,Salida_Norte_B,14
18:02,Entrada_Este_B,5
18:02,Salida_Este_B,1
18:02,Entrada_Oeste_C,5
18:02,Salida_Oeste_C,11
18:02,Entrada_Sur_C,16
18:02,Salida_Sur_C,10
18:02,Entrada_Sur_D,9
18:02,Salida_Sur_D,1
18:02,Entrada_Este_D,1
18:02,Salida_Este_D,3
18:02,Via_AE_BO,12
18:02,Via_BO_AE,18
18:02,Via_AS_CN,18
18:02,Via_CN_AS,1
18:02,Via_BS_DN,8
18:02,Via_DN_BS,0
18:02,Via_DO_CE,8
18:02,Via_CE_DO,3
18:03,Entrada_Norte_A,17
18:03,Salida_Norte_A,1
18:03,Entrada_Oeste_A,15
18:03,Salida_Oeste_A,4
18:03,Entrada_Norte_B,6
18:03,Salida_Norte_B,18
18:03,Entrada_Este_B,1
18:03,Salida_Este_B,8
18:03,Entrada_Oeste_C,1
18:03,Salida_Oeste_C,15
18:03,Entrada_Sur_C,2
18:03,Salida_Sur_C,7
18:03,Entrada_Sur_D,18
18:03,Salida_Sur_D,8
18:03,Entrada_Este_D,4
18:03,Salida_Este_D,17
18:03,Via_AE_BO,16
18:03,Via_BO_AE,3
18:03,Via_AS_CN,10
18:03,Via_CN_AS,18
18:03,Via_BS_DN,4
18:03,Via_DN_BS,15
18:03,Via_DO_CE,4
18:03,Via_CE_DO,16
18:04,Entrada_Norte_A,4
18:04,Salida_Norte_A,9
18:04,Entrada_Oeste_A,6
18:04,Salida_Oeste_A,5
18:04,Entrada_Norte_B,13
18:04,Salida_Norte_B,17
18:04,Entrada_Este_B,17
18:04,Salida_Este_B,10
18:04,Entrada_Oeste_C,2
18:04,Salida_Oeste_C,15
18:04,Entrada_Sur_C,16
18:04,Salida_Sur_C,2
18:04,Entrada_Sur_D,13
18:04,Salida_Sur_D,5
18:04,Entrada_Este_D,10
18:04,Salida_Este_D,11
18:04,Via_AE_BO,13
18:04,Via_BO_AE,14
18:04,Via_AS_CN,9
18:04,Via_CN_AS,2
18:04,Via_BS_DN,15
18:04,Via_DN_BS,12
18:04,Via_DO_CE,13
18:04,Via_CE_DO,16
18:05,Entrada_Norte_A,15
18:05,Salida_Norte_A,5
18:05,Entrada_Oeste_A,18
18:05,Salida_Oeste_A,3
18:05,Entrada_Norte_B,12
18:05,Salida_Norte_B,10
18:05,Entrada_Este_B,2
18:05,Salida_Este_B,13
18:05,Entrada_Oeste_C,4
18:05,Salida_Oeste_C,6
18:05,Entrada_Sur_C,6
18:05,Salida_Sur_C,7
18:05,Entrada_Sur_D,1
18:05,Salida_Sur_D,1
18:05,Entrada_Este_D,14
18:05,Salida_Este_D,6
18:05,Via_AE_BO,16
18:05,Via_BO_AE,9
18:05,Via_AS_CN,4
18:05,Via_CN_AS,10
18:05,Via_BS_DN,8
18:05,Via_DN_BS,3
18:05,Via_DO_CE,8
18:05,Via_CE_DO,14
18:06,Entrada_Norte_A,16
18:06,Salida_Norte_A,1
18:06,Entrada_Oeste_A,9
18:06,Salida_Oeste_A,2
18:06,Entrada_Norte_B,18
18:06,Salida_Norte_B,17
18:06,Entrada_Este_B,17
18:06,Salida_Este_B,18
18:06,Entrada_Oeste_C,3
18:06,Salida_Oeste_C,8
18:06,Entrada_Sur_C,15
18:06,Salida_Sur_C,7
18:06,Entrada_Sur_D,14
18:06,Salida_Sur_D,11
18:06,Entrada_Este_D,2
18:06,Salida_Este_D,6
18:06,Via_AE_BO,18
18:06,Via_BO_AE,3
18:06,Via_AS_CN,9
18:06,Via_CN_AS,14
18:06,Via_BS_DN,10
18:06,Via_DN_BS,3
18:06,Via_DO_CE,14
18:06,Via_CE_DO,17
18:07,Entrada_Norte_A,5
18:07,Salida_Norte_A,9
18:07,Entrada_Oeste_A,17
18:07,Salida_Oeste_A,4
18:07,Entrada_Norte_B,2
18:07,Salida_Norte_B,11
18:07,Entrada_Este_B,6
18:07,Salida_Este_B,2
18:07,Entrada_Oeste_C,4
18:07,Salida_Oeste_C,2
18:07,Entrada_Sur_C,18
18:07,Salida_Sur_C,9
18:07,Entrada_Sur_D,10
18:07,Salida_Sur_D,0
18:07,Entrada_Este_D,11
18:07,Salida_Este_D,12
18:07,Via_AE_BO,0
18:07,Via_BO_AE,5
18:07,Via_AS_CN,12
18:07,Via_CN_AS,11
18:07,Via_BS_DN,7
18:07,Via_DN_BS,6
18:07,Via_DO_CE,1
18:07,Via_CE_DO,5
18:08,Entrada_Norte_A,9
18:08,Salida_Norte_A,0
18:08,Entrada_Oeste_A,3
18:08,Salida_Oeste_A,14
18:08,Entrada_Norte_B,11
18:08,Salida_Norte_B,2
18:08,Entrada_Este_B,12
18:08,Salida_Este_B,14
18:08,Entrada_Oeste_C,10
18:08,Salida_Oeste_C,5
18:08,Entrada_Sur_C,0
18:08,Salida_Sur_C,16
18:08,Entrada_Sur_D,4
18:08,Salida_Sur_D,7
18:08,Entrada_Este_D,5
18:08,Salida_Este_D,7
18:08,Via_AE_BO,8
18:08,Via_BO_AE,12
18:08,Via_AS_CN,11
18:08,Via_CN_AS,3
18:08,Via_BS_DN,10
18:08,Via_DN_BS,7
18:08,Via_DO_CE,7
18:08,Via_CE_DO,15
18:09,Entrada_Norte_A,18
18:09,Salida_Norte_A,13
18:09,Entrada_Oeste_A,13
18:09,Salida_Oeste_A,13
18:09,Entrada_Norte_B,2
18:09,Salida_Norte_B,4
18:09,Entrada_Este_B,10
18:09,Salida_Este_B,5
18:09,Entrada_Oeste_C,3
18:09,Salida_Oeste_C,2
18:09,Entrada_Sur_C,11
18:09,Salida_Sur_C,7
18:09,Entrada_Sur_D,4
18:09,Salida_Sur_D,4
18:09,Entrada_Este_D,9
18:09,Salida_Este_D,12
18:09,Via_AE_BO,9
18:09,Via_BO_AE,0
18:09,Via_AS_CN,4
18:09,Via_CN_AS,16
18:09,Via_BS_DN,12
18:09,Via_DN_BS,2
18:09,Via_DO_CE,12
18:09,Via_CE_DO,15
18:10,Entrada_Norte_A,8
18:10,Salida_Norte_A,0
18:10,Entrada_Oeste_A,11
18:10,Salida_Oeste_A,15
18:10,Entrada_Norte_B,9
18:10,Salida_Norte_B,3
18:10,Entrada_Este_B,4
18:10,Salida_Este_B,14
18:10,Entrada_Oeste_C,13
18:10,Salida_Oeste_C,7
18:10,Entrada_Sur_C,1
18:10,Salida_Sur_C,3
18:10,Entrada_Sur_D,2
18:10,Salida_Sur_D,11
18:10,Entrada_Este_D,12
18:10,Salida_Este_D,4
18:10,Via_AE_BO,0
18:10,Via_BO_AE,1
18:10,Via_AS_CN,11
18:10,Via_CN_AS,8
18:10,Via_BS_DN,3
18:10,Via_DN_BS,8
18:10,Via_DO_CE,0
18:10,Via_CE_DO,9
18:11,Entrada_Norte_A,13
18:11,Salida_Norte_A,3
18:11,Entrada_Oeste_A,1
18:11,Salida_Oeste_A,1
18:11,Entrada_Norte_B,5
18:11,Salida_Norte_B,1
18:11,Entrada_Este_B,12
18:11,Salida_Este_B,5
18:11,Entrada_Oeste_C,6
18:11,Salida_Oeste_C,4
18:11,Entrada_Sur_C,14
18:11,Salida_Sur_C,18
18:11,Entrada_Sur_D,0
18:11,Salida_Sur_D,2
18:11,Entrada_Este_D,18
18:11,Salida_Este_D,11
18:11,Via_AE_BO,18
18:11,Via_BO_AE,15
18:11,Via_AS_CN,11
18:11,Via_CN_AS,6
18:11,Via_BS_DN,14
18:11,Via_DN_BS,2
18:11,Via_DO_CE,7
18:11,Via_CE_DO,2
18:12,Entrada_Norte_A,0
18:12,Salida_Norte_A,12
18:12,Entrada_Oeste_A,16
18:12,Salida_Oeste_A,2
18:12,Entrada_Norte_B,16
18:12,Salida_Norte_B,2
18:12,Entrada_Este_B,5
18:12,Salida_Este_B,18
18:12,Entrada_Oeste_C,7
18:12,Salida_Oeste_C,4
18:12,Entrada_Sur_C,3
18:12,Salida_Sur_C,5
18:12,Entrada_Sur_D,9
18:12,Salida_Sur_D,6
18:12,Entrada_Este_D,17
18:12,Salida_Este_D,15
18:12,Via_AE_BO,1
18:12,Via_BO_AE,9
18:12,Via_AS_CN,1
18:12,Via_CN_AS,8
18:12,Via_BS_DN,15
18:12,Via_DN_BS,6
18:12,Via_DO_CE,10
18:12,Via_CE_DO,6
18:13,Entrada_Norte_A,5
18:13,Salida_Norte_A,14
18:13,Entrada_Oeste_A,11
18:13,Salida_Oeste_A,1
18:13,Entrada_Norte_B,17
18:13,Salida_Norte_B,8
18:13,Entrada_Este_B,17
18:13,Salida_Este_B,14
18:13,Entrada_Oeste_C,8
18:13,Salida_Oeste_C,9
18:13,Entrada_Sur_C,1
18:13,Salida_Sur_C,16
18:13,Entrada_Sur_D,5
18:13,Salida_Sur_D,13
18:13,Entrada_Este_D,3
18:13,Salida_Este_D,2
18:13,Via_AE_BO,17
18:13,Via_BO_AE,0
18:13,Via_AS_CN,3
18:13,Via_CN_AS,2
18:13,Via_BS_DN,1
18:13,Via_DN_BS,9
18:13,Via_DO_CE,4
18:13,Via_CE_DO,4
18:14,Entrada_Norte_A,8
18:14,Salida_Norte_A,8
18:14,Entrada_Oeste_A,2
18:14,Salida_Oeste_A,16
18:14,Entrada_Norte_B,9
18:14,Salida_Norte_B,17
18:14,Entrada_Este_B,16
18:14,Salida_Este_B,0
18:14,Entrada_Oeste_C,18
18:14,Salida_Oeste_C,7
18:14,Entrada_Sur_C,16
18:14,Salida_Sur_C,15
18:14,Entrada_Sur_D,18
18:14,Salida_Sur_D,1
18:14,Entrada_Este_D,12
18:14,Salida_Este_D,5
18:14,Via_AE_BO,8
18:14,Via_BO_AE,7
18:14,Via_AS_CN,7
18:14,Via_CN_AS,18
18:14,Via_BS_DN,7
18:14,Via_DN_BS,13
18:14,Via_DO_CE,3
18:14,Via_CE_DO,7
18:15,Entrada_Norte_A,9
18:15,Salida_Norte_A,1
18:15,Entrada_Oeste_A,3
18:15,Salida_Oeste_A,17
18:15,Entrada_Norte_B,17
18:15,Salida_Norte_B,16
18:15,Entrada_Este_B,8
18:15,Salida_Este_B,2
18:15,Entrada_Oeste_C,0
18:15,Salida_Oeste_C,10
18:15,Entrada_Sur_C,13
18:15,Salida_Sur_C,16
18:15,Entrada_Sur_D,12
18:15,Salida_Sur_D,18
18:15,Entrada_Este_D,6
18:15,Salida_Este_D,12
18:15,Via_AE_BO,8
18:15,Via_BO_AE,13
18:15,Via_AS_CN,13
18:15,Via_CN_AS,8
18:15,Via_BS_DN,3
18:15,Via_DN_BS,1
18:15,Via_DO_CE,11
18:15,Via_CE_DO,6
18:16,Entrada_Norte_A,17
18:16,Salida_Norte_A,14
18:16,Entrada_Oeste_A,13
18:16,Salida_Oeste_A,16
18:16,Entrada_Norte_B,5
18:16,Salida_Norte_B,9
18:16,Entrada_Este_B,15
18:16,Salida_Este_B,2
18:16,Entrada_Oeste_C,1
18:16,Salida_Oeste_C,1
18:16,Entrada_Sur_C,13
18:16,Salida_Sur_C,4
18:16,Entrada_Sur_D,2
18:16,Salida_Sur_D,10
18:16,Entrada_Este_D,6
18:16,Salida_Este_D,13
18:16,Via_AE_BO,14
18:16,Via_BO_AE,17
18:16,Via_AS_CN,0
18:16,Via_CN_AS,16
18:16,Via_BS_DN,18
18:16,Via_DN_BS,15
18:16,Via_DO_CE,5
18:16,Via_CE_DO,3
18:17,Entrada_Norte_A,0
18:17,Salida_Norte_A,3
18:17,Entrada_Oeste_A,5
18:17,Salida_Oeste_A,13
18:17,Entrada_Norte_B,4
18:17,Salida_Norte_B,12
18:17,Entrada_Este_B,2
18:17,Salida_Este_B,0
18:17,Entrada_Oeste_C,10
18:17,Salida_Oeste_C,5
18:17,Entrada_Sur_C,15
18:17,Salida_Sur_C,8
18:17,Entrada_Sur_D,15
18:17,Salida_Sur_D,4
18:17,Entrada_Este_D,11
18:17,Salida_Este_D,5
18:17,Via_AE_BO,1
18:17,Via_BO_AE,9
18:17,Via_AS_CN,11
18:17,Via_CN_AS,10
18:17,Via_BS_DN,15
18:17,Via_DN_BS,8
18:17,Via_DO_CE,14
18:17,Via_CE_DO,1
18:18,Entrada_Norte_A,8
18:18,Salida_Norte_A,12
18:18,Entrada_Oeste_A,13
18:18,Salida_Oeste_A,6
18:18,Entrada_Norte_B,3
18:18,Salida_Norte_B,13
18:18,Entrada_Este_B,1
18:18,Salida_Este_B,12
18:18,Entrada_Oeste_C,6
18:18,Salida_Oeste_C,10
18:18,Entrada_Sur_C,14
18:18,Salida_Sur_C,11
18:18,Entrada_Sur_D,11
18:18,Salida_Sur_D,2
18:18,Entrada_Este_D,6
18:18,Salida_Este_D,13
18:18,Via_AE_BO,14
18:18,Via_BO_AE,0
18:18,Via_AS_CN,6
18:18,Via_CN_AS,4
18:18,Via_BS_DN,6
18:18,Via_DN_BS,6
18:18,Via_DO_CE,15
18:18,Via_CE_DO,12
18:19,Entrada_Norte_A,11
18:19,Salida_Norte_A,11
18:19,Entrada_Oeste_A,13
18:19,Salida_Oeste_A,1
18:19,Entrada_Norte_B,3
18:19,Salida_Norte_B,13
18:19,Entrada_Este_B,7
18:19,Salida_Este_B,2
18:19,Entrada_Oeste_C,18
18:19,Salida_Oeste_C,8
18:19,Entrada_Sur_C,2
18:19,Salida_Sur_C,4
18:19,Entrada_Sur_D,3
18:19,Salida_Sur_D,7
18:19,Entrada_Este_D,18
18:19,Salida_Este_D,4
18:19,Via_AE_BO,15
18:19,Via_BO_AE,11
18:19,Via_AS_CN,10
18:19,Via_CN_AS,3
18:19,Via_BS_DN,13
18:19,Via_DN_BS,15
18:19,Via_DO_CE,18
18:19,Via_CE_DO,1
18:20,Entrada_Norte_A,8
18:20,Salida_Norte_A,3
18:20,Entrada_Oeste_A,9
18:20,Salida_Oeste_A,6
18:20,Entrada_Norte_B,17
18:20,Salida_Norte_B,4
18:20,Entrada_Este_B,2
18:20,Salida_Este_B,8
18:20,Entrada_Oeste_C,3
18:20,Salida_Oeste_C,18
18:20,Entrada_Sur_C,10
18:20,Salida_Sur_C,13
18:20,Entrada_Sur_D,17
18:20,Salida_Sur_D,3
18:20,Entrada_Este_D,17
18:20,Salida_Este_D,6
18:20,Via_AE_BO,3
18:20,Via_BO_AE,17
18:20,Via_AS_CN,0
18:20,Via_CN_AS,2
18:20,Via_BS_DN,0
18:20,Via_DN_BS,13
18:20,Via_DO_CE,2
18:20,Via_CE_DO,13
18:21,Entrada_Norte_A,2
18:21,Salida_Norte_A,9
18:21,Entrada_Oeste_A,2
18:21,Salida_Oeste_A,1
18:21,Entrada_Norte_B,10
18:21,Salida_Norte_B,15
18:21,Entrada_Este_B,2
18:21,Salida_Este_B,0
18:21,Entrada_Oeste_C,0
18:21,Salida_Oeste_C,3
18:21,Entrada_Sur_C,11
18:21,Salida_Sur_C,8
18:21,Entrada_Sur_D,6
18:21,Salida_Sur_D,1
18:21,Entrada_Este_D,7
18:21,Salida_Este_D,6
18:21,Via_AE_BO,10
18:21,Via_BO_AE,15
18:21,Via_AS_CN,16
18:21,Via_CN_AS,6
18:21,Via_BS_DN,5
18:21,Via_DN_BS,7
18:21,Via_DO_CE,13
18:21,Via_CE_DO,9
18:22,Entrada_Norte_A,0
18:22,Salida_Norte_A,13
18:22,Entrada_Oeste_A,11
18:22,Salida_Oeste_A,5
18:22,Entrada_Norte_B,5
18:22,Salida_Norte_B,6
18:22,Entrada_Este_B,9
18:22,Salida_Este_B,0
18:22,Entrada_Oeste_C,15
18:22,Salida_Oeste_C,7
18:22,Entrada_Sur_C,17
18:22,Salida_Sur_C,15
18:22,Entrada_Sur_D,14
18:22,Salida_Sur_D,1
18:22,Entrada_Este_D,16
18:22,Salida_Este_D,15
18:22,Via_AE_BO,18
18:22,Via_BO_AE,0
18:22,Via_AS_CN,8
18:22,Via_CN_AS,4
18:22,Via_BS_DN,3
18:22,Via_DN_BS,0
18:22,Via_DO_CE,1
18:22,Via_CE_DO,14
18:23,Entrada_Norte_A,8
18:23,Salida_Norte_A,12
18:23,Entrada_Oeste_A,18
18:23,Salida_Oeste_A,8
18:23,Entrada_Norte_B,7
18:23,Salida_Norte_B,18
18:23,Entrada_Este_B,1
18:23,Salida_Este_B,5
18:23,Entrada_Oeste_C,0
18:23,Salida_Oeste_C,6
18:23,Entrada_Sur_C,10
18:23,Salida_Sur_C,11
18:23,Entrada_Sur_D,10
18:23,Salida_Sur_D,15
18:23,Entrada_Este_D,6
18:23,Salida_Este_D,10
18:23,Via_AE_BO,11
18:23,Via_BO_AE,10
18:23,Via_AS_CN,6
18:23,Via_CN_AS,13
18:23,Via_BS_DN,7
18:23,Via_DN_BS,15
18:23,Via_DO_CE,2
18:23,Via_CE_DO,9
18:24,Entrada_Norte_A,5
18:24,Salida_Norte_A,6
18:24,Entrada_Oeste_A,0
18:24,Salida_Oeste_A,12
18:24,Entrada_Norte_B,1
18:24,Salida_Norte_B,12
18:24,Entrada_Este_B,3
18:24,Salida_Este_B,4
18:24,Entrada_Oeste_C,18
18:24,Salida_Oeste_C,2
18:24,Entrada_Sur_C,14
18:24,Salida_Sur_C,18
18:24,Entrada_Sur_D,5
18:24,Salida_Sur_D,10
18:24,Entrada_Este_D,3
18:24,Salida_Este_D,14
18:24,Via_AE_BO,5
18:24,Via_BO_AE,15
18:24,Via_AS_CN,16
18:24,Via_CN_AS,12
18:24,Via_BS_DN,15
18:24,Via_DN_BS,0
18:24,Via_DO_CE,3
18:24,Via_CE_DO,5
18:25,Entrada_Norte_A,10
18:25,Salida_Norte_A,14
18:25,Entrada_Oeste_A,16
18:25,Salida_Oeste_A,7
18:25,Entrada_Norte_B,3
18:25,Salida_Norte_B,18
18:25,Entrada_Este_B,9
18:25,Salida_Este_B,12
18:25,Entrada_Oeste_C,5
18:25,Salida_Oeste_C,14
18:25,Entrada_Sur_C,16
18:25,Salida_Sur_C,2
18:25,Entrada_Sur_D,2
18:25,Salida_Sur_D,8
18:25,Entrada_Este_D,0
18:25,Salida_Este_D,0
18:25,Via_AE_BO,16
18:25,Via_BO_AE,1
18:25,Via_AS_CN,0
18:25,Via_CN_AS,13
18:25,Via_BS_DN,0
18:25,Via_DN_BS,6
18:25,Via_DO_CE,5
18:25,Via_CE_DO,0
18:26,Entrada_Norte_A,7
18:26,Salida_Norte_A,7
18:26,Entrada_Oeste_A,11
18:26,Salida_Oeste_A,10
18:26,Entrada_Norte_B,10
18:26,Salida_Norte_B,7
18:26,Entrada_Este_B,11
18:26,Salida_Este_B,4
18:26,Entrada_Oeste_C,0
18:26,Salida_Oeste_C,2
18:26,Entrada_Sur_C,0
18:26,Salida_Sur_C,16
18:26,Entrada_Sur_D,11
18:26,Salida_Sur_D,18
18:26,Entrada_Este_D,2
18:26,Salida_Este_D,11
18:26,Via_AE_BO,6
18:26,Via_BO_AE,2
18:26,Via_AS_CN,6
18:26,Via_CN_AS,2
18:26,Via_BS_DN,7
18:26,Via_DN_BS,1
18:26,Via_DO_CE,12
18:26,Via_CE_DO,3
18:27,Entrada_Norte_A,7
18:27,Salida_Norte_A,16
18:27,Entrada_Oeste_A,17
18:27,Salida_Oeste_A,1
18:27,Entrada_Norte_B,7
18:27,Salida_Norte_B,17
18:27,Entrada_Este_B,18
18:27,Salida_Este_B,1
18:27,Entrada_Oeste_C,16
18:27,Salida_Oeste_C,9
18:27,Entrada_Sur_C,16
18:27,Salida_Sur_C,8
18:27,Entrada_Sur_D,12
18:27,Salida_Sur_D,5
18:27,Entrada_Este_D,8
18:27,Salida_Este_D,4
18:27,Via_AE_BO,5
18:27,Via_BO_AE,11
18:27,Via_AS_CN,8
18:27,Via_CN_AS,7
18:27,Via_BS_DN,13
18:27,Via_DN_BS,4
18:27,Via_DO_CE,2
18:27,Via_CE_DO,0
18:28,Entrada_Norte_A,5
18:28,Salida_Norte_A,14
18:28,Entrada_Oeste_A,17
18:28,Salida_Oeste_A,2
18:28,Entrada_Norte_B,10
18:28,Salida_Norte_B,9
18:28,Entrada_Este_B,16
18:28,Salida_Este_B,6
18:28,Entrada_Oeste_C,15
18:28,Salida_Oeste_C,12
18:28,Entrada_Sur_C,7
18:28,Salida_Sur_C,6
18:28,Entrada_Sur_D,16
18:28,Salida_Sur_D,10
18:28,Entrada_Este_D,5
18:28,Salida_Este_D,7
18:28,Via_AE_BO,0
18:28,Via_BO_AE,4
18:28,Via_AS_CN,9
18:28,Via_CN_AS,0
18:28,Via_BS_DN,4
18:28,Via_DN_BS,6
18:28,Via_DO_CE,0
18:28,Via_CE_DO,0
18:29,Entrada_Norte_A,9
18:29,Salida_Norte_A,16
18:29,Entrada_Oeste_A,1
18:29,Salida_Oeste_A,11
18:29,Entrada_Norte_B,8
18:29,Salida_Norte_B,17
18:29,Entrada_Este_B,18
18:29,Salida_Este_B,13
18:29,Entrada_Oeste_C,2
18:29,Salida_Oeste_C,10
18:29,Entrada_Sur_C,0
18:29,Salida_Sur_C,18
18:29,Entrada_Sur_D,4
18:29,Salida_Sur_D,5
18:29,Entrada_Este_D,9
18:29,Salida_Este_D,16
18:29,Via_AE_BO,10
18:29,Via_BO_AE,1
18:29,Via_AS_CN,15
18:29,Via_CN_AS,4
18:29,Via_BS_DN,18
18:29,Via_DN_BS,7
18:29,Via_DO_CE,0
18:29,Via_CE_DO,10
18:30,Entrada_Norte_A,17
18:30,Salida_Norte_A,11
18:30,Entrada_Oeste_A,17
18:30,Salida_Oeste_A,13
18:30,Entrada_Norte_B,4
18:30,Salida_Norte_B,10
18:30,Entrada_Este_B,6
18:30,Salida_Este_B,1
18:30,Entrada_Oeste_C,0
18:30,Salida_Oeste_C,11
18:30,Entrada_Sur_C,4
18:30,Salida_Sur_C,4
18:30,Entrada_Sur_D,2
18:30,Salida_Sur_D,2
18:30,Entrada_Este_D,11
18:30,Salida_Este_D,3
18:30,Via_AE_BO,12
18:30,Via_BO_AE,1
18:30,Via_AS_CN,1
18:30,Via_CN_AS,15
18:30,Via_BS_DN,2
18:30,Via_DN_BS,16
18:30,Via_DO_CE,5
18:30,Via_CE_DO,4
18:31,Entrada_Norte_A,2
18:31,Salida_Norte_A,15
18:31,Entrada_Oeste_A,3
18:31,Salida_Oeste_A,6
18:31,Entrada_Norte_B,12
18:31,Salida_Norte_B,5
18:31,Entrada_Este_B,14
18:31,Salida_Este_B,3
18:31,Entrada_Oeste_C,0
18:31,Salida_Oeste_C,16
18:31,Entrada_Sur_C,1
18:31,Salida_Sur_C,3
18:31,Entrada_Sur_D,7
18:31,Salida_Sur_D,12
18:31,Entrada_Este_D,1
18:31,Salida_Este_D,6
18:31,Via_AE_BO,8
18:31,Via_BO_AE,3
18:31,Via_AS_CN,3
18:31,Via_CN_AS,7
18:31,Via_BS_DN,16
18:31,Via_DN_BS,4
18:31,Via_DO_CE,7
18:31,Via_CE_DO,12
18:32,Entrada_Norte_A,6
18:32,Salida_Norte_A,2
18:32,Entrada_Oeste_A,11
18:32,Salida_Oeste_A,15
18:32,Entrada_Norte_B,0
18:32,Salida_Norte_B,17
18:32,Entrada_Este_B,4
18:32,Salida_Este_B,17
18:32,Entrada_Oeste_C,13
18:32,Salida_Oeste_C,1
18:32,Entrada_Sur_C,16
18:32,Salida_Sur_C,14
18:32,Entrada_Sur_D,0
18:32,Salida_Sur_D,5
18:32,Entrada_Este_D,16
